3312,VE249,-119.17887,34.13268,-119.18366,34.12812,-10,221.01,1
3313,VE250,-119.17969,34.13327,-119.1844,34.12878,-10,220.97,1
3314,VE251,-119.18051,34.13386,-119.18522,34.12938,-10,221.03,1
3315,VE252,-119.18133,34.13445,-119.18608,34.12984,-10,220.46,1
3316,VE253,-119.18216,34.13503,-119.18684,34.13033,-10.01,219.5,1
3317,VE254,-119.183,34.1356,-119.18766,34.13092,-10,219.5,1
3318,VE255,-119.18384,34.13617,-119.18844,34.13155,-10,219.49,1
3319,VE256,-119.18468,34.13674,-119.18909,34.13231,-9.98,219.49,2
3320,VE257,-119.18552,34.13731,-119.18941,34.13288,-10.01,216.01,2
3321,VE258,-119.18643,34.13779,-119.1897,34.13311,-10.01,210.04,1
3322,VE259,-119.18738,34.13821,-119.19047,34.1334,-10.02,208,1
3323,VE260,-119.18834,34.13864,-119.19167,34.13346,-10.01,208.02,1
3324,VE261,-119.1893,34.13907,-119.19267,34.13382,-10,207.98,1
3325,VE262,-119.19025,34.13949,-119.19364,34.1342,-10.01,207.94,1
3326,VE263,-119.19121,34.13992,-119.19463,34.1347,-10,208.47,1
3327,VE264,-119.19216,34.14034,-119.19553,34.1351,-10,208.03,1
3328,VE265,-119.19312,34.14077,-119.1964,34.13556,-10,207.52,1
3329,VE266,-119.19409,34.14117,-119.19721,34.13599,-10,206.5,1
3330,VE267,-119.19506,34.14157,-119.19815,34.13644,-10,206.5,1
3331,VE268,-119.19604,34.14196,-119.19905,34.13684,-10.01,205.95,1
3332,VE269,-119.19701,34.14236,-119.20014,34.13704,-10,205.96,1
3333,VE270,-119.19799,34.14275,-119.20122,34.13728,-10,206.05,1
3334,VE271,-119.19896,34.14314,-119.20218,34.13768,-10,206.02,1
3335,VE272,-119.19993,34.14354,-119.20321,34.13797,-10.01,205.98,2
3336,VE273,-119.20091,34.14393,-119.20417,34.13815,-9.99,205.02,2
3337,VE274,-119.20188,34.14433,-119.20458,34.13821,-10.01,200.06,2
3338,VE275,-119.20291,34.14458,-119.20458,34.13821,-10.01,192.24,2
3339,VE276,-119.20399,34.14469,-119.20501,34.13824,-10.01,187.46,2
3340,VE277,-119.20506,34.14479,-119.20554,34.13831,-10,183.51,2
3341,VE278,-119.20614,34.14483,-119.20561,34.13831,-10.01,176.15,1
3342,VE279,-119.20721,34.14468,-119.20599,34.13834,-10,170.95,2
3343,VE280,-119.20827,34.14452,-119.20627,34.13837,-10,164.93,2
3344,VE281,-119.20934,34.14437,-119.20627,34.13837,-10,157.05,2
3345,VE282,-119.21022,34.14385,-119.20665,34.13841,-10,151.49,0
3346,VE283,-119.21114,34.14339,-119.20825,34.13858,-10.01,153.56,0
3347,VE284,-119.21214,34.14305,-119.2116,34.13841,-10,174.5,0
3348,VE285,-119.21318,34.1432,-119.2132,34.14319,-10.1,238.86,0
3349,VE286,-119.21423,34.14344,-119.21423,34.14344,-11.11,999.99,0
3350,VE287,-119.21528,34.14367,-119.21523,34.14325,-10,174.37,0
3351,VE288,-119.21632,34.14391,-119.21751,34.14272,-9.74,219.61,0
3352,VE289,-119.21653,34.14475,-119.22254,34.14365,-10,257.53,1
3353,VE290,-119.21678,34.14563,-119.22307,34.14424,-10,255.05,1
3354,VE291,-119.21707,34.1465,-119.22327,34.14449,-10.01,248.61,1
3355,VE292,-119.21755,34.1473,-119.22353,34.14489,-10.01,244.04,1
3356,VE293,-119.21804,34.14811,-119.22409,34.14556,-10,243.01,1
3357,VE294,-119.21853,34.14891,-119.22481,34.14643,-10.01,244.49,1
3358,VE295,-119.21896,34.14974,-119.22567,34.14738,-10,246.98,1
3359,VE296,-119.21939,34.15057,-119.22632,34.14808,-10,246.53,2
3360,VE297,-119.21981,34.1514,-119.22652,34.14843,-10,241.86,2
3361,VE298,-119.22033,34.15218,-119.22652,34.14843,-10,233.79,1
3362,VE299,-119.22107,34.15284,-119.22684,34.14869,-10,229.01,2
3363,VE300,-119.22181,34.1535,-119.22733,34.14931,-10,227.47,2
3364,VE301,-119.22255,34.15416,-119.22797,34.15005,-10,227.5,1
3365,VE302,-119.22328,34.15482,-119.22868,34.15036,-10,225.06,2
3366,VE303,-119.22402,34.15548,-119.22878,34.15042,-10,217.9,1
3367,VE304,-119.22497,34.15592,-119.22913,34.15062,-10.01,213.01,2
3368,VE305,-119.22589,34.15638,-119.23042,34.15166,-10.04,218.46,2
3369,VE306,-119.22667,34.157,-119.23004,34.15416,-10.12,224.48,0
3370,VE307,-119.22746,34.15763,-119.23058,34.15496,-10.02,224.04,0
3371,VE308,-119.22822,34.15827,-119.23338,34.15436,-10.01,227.52,0
3372,VE309,-119.22897,34.15892,-119.23433,34.1554,-10,231.56,0
3373,VE310,-119.22951,34.15969,-119.2356,34.1575,-9.71,246.51,0
3374,VE311,-119.22983,34.16054,-119.23547,34.15942,-10.02,256.51,0
3375,VE312,-119.23001,34.16143,-119.23655,34.16038,-10,259.02,1
3376,VE313,-119.23024,34.16231,-119.23698,34.16092,-10.01,256.01,1
3377,VE314,-119.23054,34.16318,-119.23735,34.16151,-10,253.49,1
3378,VE315,-119.23085,34.16404,-119.23766,34.16221,-10.01,252.01,1
3379,VE316,-119.23121,34.16489,-119.23795,34.16264,-10,248.03,1
3380,VE317,-119.23166,34.16571,-119.23825,34.16323,-10,245.54,1
3381,VE318,-119.23211,34.16653,-119.2386,34.16408,-10.01,245.48,1
3382,VE319,-119.23256,34.16735,-119.23906,34.1649,-10,245.51,1
3383,VE320,-119.23301,34.16817,-119.23946,34.16574,-10.01,245.52,1
3384,VE321,-119.23346,34.16899,-119.2399,34.16662,-10.01,246.02,1
3385,VE322,-119.23391,34.16981,-119.24033,34.1675,-9.99,246.5,1
3386,VE323,-119.23433,34.17064,-119.24075,34.16838,-10.01,246.95,1
3387,VE324,-119.23476,34.17147,-119.24117,34.16922,-10,247.01,1
3388,VE325,-119.23518,34.1723,-119.2416,34.17005,-10,247.04,1
3389,VE326,-119.23561,34.17313,-119.24213,34.17084,-10,247,1
3390,VE327,-119.23603,34.17396,-119.24261,34.17165,-10,247.01,1
3391,VE328,-119.23646,34.17479,-119.24306,34.17247,-10,246.98,1
3392,VE329,-119.23688,34.17562,-119.24349,34.17318,-10.01,245.95,1
3393,VE330,-119.23734,34.17644,-119.2439,34.17391,-10.01,245.01,1
3394,VE331,-119.23779,34.17725,-119.24439,34.17476,-10,245.49,1
3395,VE332,-119.23825,34.17807,-119.24484,34.17553,-10,245.02,1
3396,VE333,-119.2387,34.17889,-119.24534,34.17639,-10.01,245.53,1
3397,VE334,-119.23916,34.17971,-119.24575,34.17717,-10,245.02,1
3398,VE335,-119.23961,34.18053,-119.24625,34.17803,-10,245.53,1
3399,VE336,-119.24007,34.18134,-119.24674,34.17876,-10.01,244.94,1
3400,VE337,-119.24053,34.18216,-119.24712,34.17962,-10.01,245.02,1
3401,VE338,-119.24098,34.18298,-119.24761,34.18048,-10,245.5,1
3402,VE339,-119.24144,34.1838,-119.24799,34.18127,-10.02,244.97,1
3403,VE340,-119.24189,34.18462,-119.2485,34.1823,-10,247.01,1
3404,VE341,-119.24229,34.18545,-119.24892,34.18329,-10,248.5,1
3405,VE342,-119.2427,34.18629,-119.24929,34.18409,-10,248.02,1
3406,VE343,-119.2431,34.18713,-119.2496,34.18496,-10.01,248.02,1
3407,VE344,-119.2435,34.18796,-119.24999,34.18585,-10.01,248.54,1
3408,VE345,-119.24391,34.1888,-119.25039,34.18669,-10,248.51,1
3409,VE346,-119.24431,34.18964,-119.25087,34.1875,-10.01,248.48,1
3410,VE347,-119.24471,34.19047,-119.25122,34.18824,-10,247.51,1
3411,VE348,-119.24513,34.19131,-119.25162,34.18909,-10,247.53,1
3412,VE349,-119.24555,34.19214,-119.25202,34.18987,-10.01,247.02,1
3413,VE350,-119.24598,34.19296,-119.25242,34.1907,-10.01,247.01,1
3414,VE351,-119.24641,34.19379,-119.25282,34.19149,-10.01,246.55,1
3415,VE352,-119.24684,34.19462,-119.25327,34.19236,-10.02,246.98,1
3416,VE353,-119.24726,34.19545,-119.25375,34.19317,-10.02,246.99,1
3417,VE354,-119.24769,34.19628,-119.25416,34.19395,-10.01,246.47,1
3418,VE355,-119.24812,34.19711,-119.25461,34.19478,-10,246.54,1
3419,VE356,-119.24856,34.19793,-119.25497,34.19546,-10.01,245.02,1
3420,VE357,-119.24903,34.19874,-119.25533,34.19625,-10.01,244.46,1
3421,VE358,-119.2495,34.19956,-119.25583,34.19712,-10,245.01,1
3422,VE359,-119.24996,34.20037,-119.2563,34.19787,-10.01,244.51,1
3423,VE360,-119.25043,34.20118,-119.25681,34.19867,-10.01,244.56,1
3424,VE361,-119.2509,34.202,-119.25735,34.19952,-10,245.07,1
3425,VE362,-119.25136,34.20281,-119.25784,34.20025,-10.01,244.47,1
3426,VE363,-119.25183,34.20362,-119.25846,34.20101,-10,244.55,1
3427,VE364,-119.2523,34.20444,-119.259,34.2018,-10,244.53,1
3428,VE365,-119.25277,34.20525,-119.25955,34.20264,-10,245.04,1
3429,VE366,-119.25323,34.20606,-119.25995,34.20341,-10,244.51,1
3430,VE367,-119.2537,34.20688,-119.26045,34.20427,-10,244.94,1
3431,VE368,-119.25415,34.2077,-119.26102,34.20523,-10,246.5,1
3432,VE369,-119.25457,34.20853,-119.26155,34.20614,-10.01,247.51,1
3433,VE370,-119.25499,34.20936,-119.26208,34.20693,-10.01,247.49,1
3434,VE371,-119.25541,34.21019,-119.26254,34.20775,-10.01,247.52,1
3435,VE372,-119.25582,34.21103,-119.26299,34.20858,-10.01,247.55,1
3436,VE373,-119.25624,34.21186,-119.26348,34.20938,-10,247.5,1
3437,VE374,-119.25666,34.21269,-119.26411,34.21032,-10.01,248.96,1
3438,VE375,-119.25702,34.21354,-119.26472,34.21122,-10,249.98,1
3439,VE376,-119.25739,34.21439,-119.26538,34.21205,-10,250.5,1
3440,VE377,-119.25775,34.21523,-119.26593,34.21276,-10,249.94,1
3441,VE378,-119.25812,34.21608,-119.26659,34.21353,-10,250,1
3442,VE379,-119.25849,34.21693,-119.26735,34.21434,-10,250.53,1
3443,VE380,-119.25885,34.21778,-119.26812,34.21507,-10,250.53,1
3444,VE381,-119.25922,34.21863,-119.26896,34.21578,-10.01,250.51,1
3445,VE382,-119.25958,34.21948,-119.26989,34.21646,-10,250.49,1
3446,VE383,-119.25995,34.22033,-119.27081,34.21715,-10,250.5,1
3447,VE384,-119.26031,34.22118,-119.27171,34.21784,-10.01,250.49,1
3448,VE385,-119.26067,34.22203,-119.27265,34.21852,-10,250.49,1
3449,VE386,-119.26103,34.22288,-119.27412,34.21905,-10,250.51,1
3450,VE387,-119.26139,34.22373,-119.27541,34.21962,-10.01,250.48,1
3451,VE388,-119.26175,34.22458,-119.27631,34.22031,-10.01,250.47,1
3452,VE389,-119.26211,34.22543,-119.27686,34.22111,-10,250.5,1
3453,VE390,-119.26247,34.22628,-119.27719,34.22197,-10,250.5,1
3454,VE391,-119.26283,34.22713,-119.27747,34.22285,-10,250.53,1
3455,VE392,-119.26319,34.22798,-119.27767,34.22374,-10,250.5,1
3456,VE393,-119.26355,34.22883,-119.27783,34.22465,-10,250.51,1
3457,VE394,-119.26391,34.22968,-119.27667,34.22625,-10.22,251.99,1
3458,VE395,-119.26423,34.23054,-119.2764,34.22766,-10,254.03,1
3459,VE396,-119.26451,34.23141,-119.27595,34.22888,-10,255.02,1
3460,VE397,-119.26479,34.23228,-119.27584,34.22984,-10.09,255.05,1
3461,VE398,-119.26507,34.23315,-119.27834,34.23031,-10.36,255.49,1
3462,VE399,-119.26535,34.23402,-119.27834,34.23124,-10.06,255.49,1
3463,VE400,-119.26562,34.2349,-119.27856,34.23214,-10,255.53,1
3464,VE401,-119.2659,34.23577,-119.27902,34.23347,-10,258.03,1
3465,VE402,-119.26607,34.23666,-119.27782,34.23529,-10,261.97,1
3466,VE403,-119.2662,34.23755,-119.27803,34.23635,-10,263,1
3467,VE404,-119.26633,34.23845,-119.27819,34.23724,-10,262.96,2
3468,VE405,-119.26646,34.23934,-119.27789,34.23818,-10,263,2
3469,VE406,-119.2666,34.24024,-119.2776,34.23888,-10,261.49,2
3470,VE407,-119.26676,34.24112,-119.27671,34.23921,-10,256.93,2
3471,VE408,-119.26706,34.24199,-119.27671,34.23921,-10,250.79,2
3472,VE409,-119.26736,34.24286,-119.27671,34.23921,-10,244.72,2
3473,VE410,-119.26767,34.24372,-119.27671,34.23921,-10,238.89,2
3474,VE411,-119.26797,34.24459,-119.27671,34.23921,-10,233.33,2
3475,VE412,-119.26872,34.24513,-119.27671,34.23921,-10,228.13,0
3476,VE413,-119.26971,34.2455,-119.27671,34.23921,-10,222.61,0
3477,VE414,-119.27053,34.24601,-119.27084,34.24601,-10.69,270,0
3478,VE415,-119.27099,34.24683,-119.27107,34.24667,-8.32,202.46,0
3479,VE416,-119.27144,34.24764,-119.27565,34.24699,-10.01,259.42,0
3480,VE417,-119.27137,34.24844,-119.27645,34.24968,-10.01,286.45,0
3481,VE418,-119.27083,34.24922,-119.27637,34.2515,-10,296.47,0
3482,VE419,-119.27028,34.25,-119.27637,34.25166,-10.01,288.25,0
3483,VE420,-119.27004,34.25085,-119.27637,34.25166,-10.01,278.8,2
3484,VE421,-119.27007,34.25175,-119.27622,34.25184,-10,271.01,1
3485,VE422,-119.27009,34.25265,-119.27622,34.25193,-10.01,261.91,2
3486,VE423,-119.27035,34.25351,-119.27623,34.25207,-10.01,253.5,2
3487,VE424,-119.27074,34.25435,-119.27631,34.25258,-10.01,248.97,2
3488,VE425,-119.27112,34.2552,-119.27651,34.25353,-10.01,249.45,1
3489,VE426,-119.27151,34.25604,-119.27678,34.25437,-10.01,249.02,2
3490,VE427,-119.2719,34.25688,-119.27704,34.25521,-10.01,248.54,1
3491,VE428,-119.2723,34.25772,-119.2774,34.25593,-10.01,246.99,1
3492,VE429,-119.27274,34.25854,-119.27766,34.25673,-9.99,246.01,1
3493,VE430,-119.27319,34.25936,-119.27813,34.2575,-10.01,245.51,1
3494,VE431,-119.27363,34.26019,-119.27892,34.25829,-10,246.51,1
3495,VE432,-119.27407,34.26101,-119.27902,34.25919,-10.01,246.02,1
3496,VE433,-119.27451,34.26183,-119.27954,34.25985,-10.01,244.53,2
3497,VE434,-119.27502,34.26263,-119.27988,34.26017,-10.01,238.52,1
3498,VE435,-119.27566,34.26335,-119.28027,34.26058,-10.02,233.98,1
3499,VE436,-119.2763,34.26408,-119.28123,34.26112,-10,234,1
3500,VE437,-119.27694,34.26481,-119.28197,34.26179,-10.01,234,1
3501,VE438,-119.27758,34.26554,-119.28255,34.26262,-10,234.59,1
3502,VE439,-119.27822,34.26627,-119.28349,34.26311,-10,234.04,1
3503,VE440,-119.27886,34.26699,-119.28469,34.26349,-10.01,234.01,1
3504,VE441,-119.2795,34.26772,-119.28508,34.26392,-10,230.51,1
3505,VE442,-119.28024,34.26838,-119.2854,34.26419,-10,225.5,1
3506,VE443,-119.28101,34.26901,-119.28609,34.26474,-10,224.52,1
3507,VE444,-119.28179,34.26964,-119.2874,34.26492,-10.01,224.49,1
3508,VE445,-119.28256,34.27028,-119.28861,34.26528,-10,225,1
3509,VE446,-119.28333,34.27091,-119.28931,34.26561,-10,223,2
3510,VE447,-119.28415,34.2715,-119.2898,34.26583,-10.04,219.47,2
3511,VE448,-119.28501,34.27205,-119.29052,34.26611,-10.01,217.47,2
3512,VE449,-119.28588,34.2726,-119.29141,34.26654,-10,217.02,2
3513,VE450,-119.28674,34.27314,-119.29274,34.26644,-10,216.5,2
3514,VE451,-119.2876,34.27369,-119.29306,34.26646,-10,211.97,2
3515,VE452,-119.28846,34.27424,-119.29306,34.26646,-10,206.04,2
3516,VE453,-119.28945,34.2746,-119.29306,34.26646,-10,200.13,2
3517,VE454,-119.29047,34.27491,-119.29306,34.26646,-10,194.21,2
3518,VE455,-119.29149,34.27523,-119.29306,34.26646,-10,188.42,2
3519,VE456,-119.29254,34.27536,-119.29306,34.26646,-10,182.76,1
3520,VE457,-119.29363,34.27539,-119.29306,34.26646,-10,176.98,2
3521,VE458,-119.29467,34.27523,-119.29306,34.26646,-10,171.37,2
3522,VE459,-119.29567,34.27487,-119.29306,34.26646,-10,165.61,2
3523,VE460,-119.29667,34.27452,-119.29306,34.26646,-10,159.69,2
3524,VE461,-119.29767,34.27417,-119.29435,34.26663,-10,160,2
3525,VE462,-119.29869,34.27389,-119.297,34.26705,-10,168.46,2
3526,VE463,-119.29977,34.2738,-119.29896,34.26745,-10,173.98,1
3527,VE464,-119.30085,34.2737,-119.29997,34.26732,-10,173.5,1
3528,VE465,-119.30193,34.2736,-119.30117,34.26703,-10,174.54,1
3529,VE466,-119.30301,34.27354,-119.30263,34.26638,-10.01,177.49,1
3530,VE467,-119.3041,34.27352,-119.30388,34.2665,-10,178.52,1
3531,VE468,-119.30518,34.27349,-119.30534,34.26641,-10,181.07,1
3532,VE469,-119.30625,34.27355,-119.30849,34.26666,-10,195.04,1
3533,VE470,-119.30723,34.27394,-119.31068,34.26796,-10,205.49,1
3534,VE471,-119.30821,34.27432,-119.31159,34.2686,-10,206.03,1
3535,VE472,-119.30919,34.27471,-119.31236,34.26909,-10.01,204.99,1
3536,VE473,-119.31018,34.27509,-119.31332,34.26966,-10,205.54,1
3537,VE474,-119.31116,34.27548,-119.31443,34.2707,-10,209.48,1
3538,VE475,-119.31206,34.27596,-119.31584,34.2718,-10.01,216.9,1
3539,VE476,-119.31288,34.27655,-119.31706,34.27258,-10,221.03,1
3540,VE477,-119.3137,34.27714,-119.31778,34.27326,-10,220.99,1
3541,VE478,-119.31453,34.27773,-119.31849,34.27397,-10.01,221.03,1
3542,VE479,-119.31535,34.27832,-119.31924,34.27462,-9.99,220.98,1
3543,VE480,-119.31617,34.27891,-119.32034,34.27502,-10,221.54,1
3544,VE481,-119.31698,34.2795,-119.32145,34.27593,-10.02,225.98,1
3545,VE482,-119.31767,34.2802,-119.32263,34.27682,-10,230.49,1
3546,VE483,-119.31836,34.2809,-119.32339,34.27776,-10,232.93,2
3547,VE484,-119.31899,34.28163,-119.32435,34.2783,-10,233.06,2
3548,VE485,-119.31963,34.28236,-119.32478,34.2784,-10,227.06,2
3549,VE486,-119.3204,34.28297,-119.32478,34.2784,-10,218.38,2
3550,VE487,-119.32132,34.28345,-119.32526,34.27844,-10.01,213.02,2
3551,VE488,-119.32224,34.28392,-119.32605,34.27889,-10,212.04,2
3552,VE489,-119.32316,34.2844,-119.32697,34.27945,-10,212.46,1
3553,VE490,-119.32409,34.28488,-119.32763,34.27981,-10,209.98,1
3554,VE491,-119.32504,34.2853,-119.32801,34.28004,-10,205.01,1
3555,VE492,-119.32605,34.28564,-119.32879,34.28005,-10,202.05,1
3556,VE493,-119.32705,34.28598,-119.32968,34.28086,-10,203,1
3557,VE494,-119.32806,34.28633,-119.33074,34.28098,-10,202.49,1
3558,VE495,-119.32906,34.28667,-119.33175,34.28119,-10,202.08,1
3559,VE496,-119.33006,34.28701,-119.33288,34.28154,-10,203.07,1
3560,VE497,-119.33107,34.28736,-119.33409,34.28201,-10,205.01,1
3561,VE498,-119.33203,34.28776,-119.33555,34.28252,-10,209.03,1
3562,VE499,-119.33296,34.28823,-119.33668,34.28312,-10.01,211.03,1
3563,VE500,-119.3339,34.28869,-119.33759,34.28361,-10,210.97,1
3564,VE501,-119.33483,34.28915,-119.33862,34.28395,-10,211.06,1
3565,VE502,-119.33576,34.28962,-119.34013,34.28438,-10,214.57,1
3566,VE503,-119.33661,34.29017,-119.34199,34.28506,-10,221.02,1
3567,VE504,-119.3374,34.29079,-119.34298,34.28594,-10,223.55,1
3568,VE505,-119.33818,34.29141,-119.34425,34.28674,-10.01,227.04,1
3569,VE506,-119.33888,34.29209,-119.34643,34.28731,-10.01,232.54,1
3570,VE507,-119.33951,34.29283,-119.348,34.28792,-10,235.01,1
3571,VE508,-119.34015,34.29356,-119.34875,34.28849,-9.99,234.49,1
3572,VE509,-119.34076,34.2943,-119.34869,34.2902,-9.99,237.96,1
3573,VE510,-119.3413,34.29509,-119.34945,34.29128,-10,240.5,1
3574,VE511,-119.34184,34.29587,-119.35063,34.29168,-10.01,240.02,1
3575,VE512,-119.34238,34.29665,-119.35161,34.29225,-10,240.01,1
3576,VE513,-119.34293,34.29743,-119.35252,34.29285,-10.01,239.97,1
3577,VE514,-119.34347,34.29821,-119.35308,34.29325,-10,238.01,1
3578,VE515,-119.34408,34.29895,-119.35343,34.29354,-10,234.99,1
3579,VE516,-119.34473,34.29968,-119.35395,34.29394,-10,233,1
3580,VE517,-119.34538,34.3004,-119.35492,34.29457,-10,233.51,1
3581,VE518,-119.34603,34.30112,-119.35548,34.29534,-10,233.49,1
3582,VE519,-119.34667,34.30184,-119.35618,34.29593,-10,233.05,1
3583,VE520,-119.34735,34.30255,-119.35664,34.29634,-10,231.02,1
3584,VE521,-119.34805,34.30324,-119.35725,34.29686,-10,229.99,1
3585,VE522,-119.34875,34.30393,-119.35787,34.29738,-10.01,229,1
3586,VE523,-119.34947,34.3046,-119.35819,34.298,-10,227.5,1
3587,VE524,-119.35021,34.30526,-119.35908,34.29843,-10,227.01,1
3588,VE525,-119.35095,34.30592,-119.35985,34.29894,-10,226.49,2
3589,VE526,-119.35169,34.30658,-119.36008,34.29913,-10,222.93,2
3590,VE527,-119.35251,34.30716,-119.36008,34.29913,-10,217.91,1
3591,VE528,-119.35341,34.30767,-119.36038,34.29944,-10,214.98,2
3592,VE529,-119.35431,34.30817,-119.36119,34.2999,-10.01,214.5,1
3593,VE530,-119.35521,34.30868,-119.36197,34.3004,-10,214,1
3594,VE531,-119.35611,34.30918,-119.36287,34.3009,-10,214,1
3595,VE532,-119.35701,34.30969,-119.36377,34.30171,-10,214.98,1
3596,VE533,-119.35788,34.31022,-119.36583,34.30182,-10,218.02,1
3597,VE534,-119.35871,34.3108,-119.36724,34.30255,-10,220.5,1
3598,VE535,-119.35954,34.31139,-119.36814,34.30308,-10,220.53,1
3599,VE536,-119.36037,34.31197,-119.3695,34.30373,-10,222.47,1
3600,VE537,-119.36115,34.31259,-119.37086,34.30486,-10,226.06,1
3601,VE538,-119.36188,34.31326,-119.37234,34.30533,-10,227.45,1
3602,VE539,-119.36262,34.31392,-119.37334,34.30595,-10.01,228.01,2
3603,VE540,-119.36335,34.31459,-119.37439,34.30623,-10,227.49,2
3604,VE541,-119.36408,34.31525,-119.37553,34.30658,-10,227.49,2
3605,VE542,-119.36482,34.31592,-119.37611,34.30692,-10.01,226.02,2
3606,VE543,-119.36555,34.31658,-119.37611,34.30692,-10.01,222.08,2
3607,VE544,-119.36637,34.31717,-119.37611,34.30692,-10.01,218.13,2
3608,VE545,-119.36724,34.3177,-119.37611,34.30692,-10.01,214.2,2
3609,VE546,-119.36812,34.31824,-119.37611,34.30692,-10.01,210.24,2
3610,VE547,-119.369,34.31877,-119.37611,34.30692,-10.01,206.36,2
3611,VE548,-119.36995,34.31919,-119.37611,34.30692,-10.01,202.52,2
3612,VE549,-119.37092,34.31961,-119.37611,34.30692,-10.01,198.67,2
3613,VE550,-119.37188,34.32003,-119.37611,34.30692,-10.01,194.92,2
3614,VE551,-119.37286,34.32041,-119.37611,34.30692,-10.01,191.26,2
3615,VE552,-119.37389,34.3207,-119.37611,34.30692,-10.01,187.58,2
3616,VE553,-119.37492,34.32098,-119.37611,34.30692,-10.01,184,2
3617,VE554,-119.37598,34.32102,-119.37611,34.30692,-10.01,180.44,2
3618,VE555,-119.37701,34.32079,-119.37611,34.30692,-10.01,176.93,2
3619,VE556,-119.37791,34.32029,-119.37611,34.30692,-10.01,173.65,2
3620,VE557,-119.37886,34.31988,-119.37685,34.30724,-10,172.52,2
3621,VE558,-119.37994,34.31976,-119.37788,34.30769,-10,171.98,2
3622,VE559,-119.38101,34.31963,-119.37816,34.30782,-10,168.73,1
3623,VE560,-119.38209,34.31951,-119.37816,34.30782,-10,164.48,2
3624,VE561,-119.38311,34.31925,-119.37816,34.30782,-10,160.32,2
3625,VE562,-119.38407,34.31883,-119.37816,34.30782,-10,156.09,2
3626,VE563,-119.38505,34.31844,-119.38078,34.30902,-10,159.47,2
3627,VE564,-119.38609,34.31818,-119.38323,34.3102,-10,163.51,1
3628,VE565,-119.38713,34.31792,-119.38578,34.3116,-10,169.99,1
3629,VE566,-119.3882,34.31786,-119.38815,34.31271,-10,179.54,1
3630,VE567,-119.38929,34.31789,-119.39095,34.31381,-10.02,198.58,1
3631,VE568,-119.39014,34.31838,-119.39372,34.31472,-10,218.93,1
3632,VE569,-119.39093,34.319,-119.39503,34.31549,-9.99,223.97,1
3633,VE570,-119.39171,34.31962,-119.39629,34.31638,-10.01,229.42,1
3634,VE571,-119.39232,34.32037,-119.39781,34.31737,-10,236.51,1
3635,VE572,-119.39291,34.32112,-119.39869,34.31802,-10.01,237,1
3636,VE573,-119.3935,34.32188,-119.39949,34.31867,-10,237.02,1
3637,VE574,-119.3941,34.32263,-119.40026,34.31932,-10.01,236.95,1
3638,VE575,-119.39469,34.32339,-119.40103,34.31999,-10,237,1
3639,VE576,-119.39528,34.32415,-119.40183,34.32071,-10,237.55,1
3640,VE577,-119.39587,34.3249,-119.40253,34.32133,-10,237.01,1
3641,VE578,-119.39646,34.32566,-119.40347,34.32197,-10,237.49,1
3642,VE579,-119.39704,34.32642,-119.40435,34.32265,-10,238.02,1
3643,VE580,-119.39763,34.32718,-119.40488,34.32336,-10,237.46,1
3644,VE581,-119.39821,34.32794,-119.40598,34.32394,-10,238.06,1
3645,VE582,-119.39879,34.3287,-119.40676,34.32451,-10,237.52,1
3646,VE583,-119.39938,34.32946,-119.40717,34.32512,-10.01,236,2
3647,VE584,-119.39996,34.33022,-119.40742,34.32531,-10,231.45,1
3648,VE585,-119.40072,34.33086,-119.40762,34.32536,-10,226.01,2
3649,VE586,-119.40151,34.33148,-119.4082,34.32576,-10.01,224.01,1
3650,VE587,-119.40229,34.3321,-119.40899,34.32637,-10,224,1
3651,VE588,-119.40308,34.33273,-119.40938,34.32705,-10,222.49,1
3652,VE589,-119.4039,34.33332,-119.40977,34.32733,-10,218.98,1
3653,VE590,-119.40477,34.33386,-119.41036,34.32762,-10,216.49,1
3654,VE591,-119.40564,34.33439,-119.41128,34.32821,-10.01,217,1
3655,VE592,-119.40652,34.33493,-119.412,34.32881,-10,216.48,1
3656,VE593,-119.40739,34.33546,-119.41257,34.32979,-10.01,217.03,1
3657,VE594,-119.40827,34.336,-119.41305,34.33015,-10,214.01,1
3658,VE595,-119.40919,34.33647,-119.41358,34.33044,-10,211.01,1
3659,VE596,-119.41013,34.33692,-119.41456,34.3306,-10,210.06,1
3660,VE597,-119.41107,34.33737,-119.41538,34.33121,-10,210.02,1
3661,VE598,-119.41202,34.33782,-119.41734,34.33199,-10.01,217,1
3662,VE599,-119.41279,34.33844,-119.41975,34.33308,-10,227,1
3663,VE600,-119.4135,34.33912,-119.42072,34.33384,-10.01,228.47,1
3664,VE601,-119.41422,34.3398,-119.4217,34.33444,-10,229.05,1
3665,VE602,-119.41493,34.34048,-119.42221,34.33535,-10,229.52,1
3666,VE603,-119.41564,34.34116,-119.42262,34.33616,-10,229.06,1
3667,VE604,-119.41636,34.34184,-119.42361,34.33664,-10,229.02,1
3668,VE605,-119.41707,34.34252,-119.42451,34.33727,-10.01,229.48,1
3669,VE606,-119.41777,34.34321,-119.42567,34.33773,-10,229.97,1
3670,VE607,-119.41846,34.3439,-119.42664,34.33823,-10.01,229.99,1
3671,VE608,-119.41916,34.34459,-119.42741,34.33897,-10,230.48,1
3672,VE609,-119.41985,34.34528,-119.42804,34.33971,-10,230.52,1
3673,VE610,-119.42055,34.34598,-119.42886,34.34022,-10,229.99,1
